docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S1750583613004192-1126	1	Quantity	377	401	1	approximately 1 km below	"{""unit"": ""km""}"
S1750583613004192-1126	1	MeasuredEntity	402	413	4	the surface	"{""HasQuantity"": ""1""}"
S1750583613004192-1126	2	Quantity	418	424	2	200 km	"{""unit"": ""km""}"
S1750583613004192-1126	3	Quantity	490	497	5	1 Mt/yr	"{""unit"": ""yr""}"
S1750583613004192-1126	4	Quantity	595	600	6	eight	"{""unit"": ""eight""}"
S1750583613004192-1126	4	MeasuredProperty	601	605	8	thin	"{""HasQuantity"": ""6""}"
S1750583613004192-1126	5	Quantity	675	686	7	three years	"{""unit"": ""years""}"
S1750583613004192-1126	6	Quantity	731	736	9	eight	"{""unit"": ""eight""}"
S1750583613004192-1126	6	MeasuredProperty	737	752	10	seismic surveys	"{""HasQuantity"": ""9""}"
S1750583613004192-1126	0	MeasuredEntity	692	708	11	plume's progress	"{""HasProperty"": ""10""}"
S1750583613004192-1126	7	Quantity	1682	1686	12	1 km	"{""unit"": ""km""}"
