docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0006322312001096-1190	1	Quantity	673	689	1	at least 5 hours	
S0006322312001096-1190	1	MeasuredProperty	643	648	2	taken	
S0006322312001096-1190	1	MeasuredEntity	626	638	3	Venous blood	
S0006322312001096-1190	2	Quantity	770	774	4	−4°C	
S0006322312001096-1190	2	MeasuredProperty	754	766	6	refrigerated	
S0006322312001096-1190	2	MeasuredEntity	725	749	8	Serum for lipid analyses	
S0006322312001096-1190	3	Quantity	787	802	5	within 72 hours	
S0006322312001096-1190	3	MeasuredProperty	779	786	7	assayed	
S0006322312001096-1190	4	Quantity	1216	1223	9	2 hours	
S0006322312001096-1190	4	MeasuredProperty	1207	1212	11	taken	
S0006322312001096-1190	4	MeasuredEntity	1177	1201	12	new venous blood samples	
S0006322312001096-1190	5	Quantity	1248	1252	10	75 g	
S0006322312001096-1190	5	MeasuredEntity	1253	1269	13	glucose solution	
S0006322312001096-1190	6	Quantity	1441	1450	15	1.4%–3.1%	
S0006322312001096-1190	6	MeasuredProperty	1410	1439	16	mean coefficient of variation	
S0006322312001096-1190	7	Quantity	1493	1503	17	≥7.0 mmol/	
S0006322312001096-1190	7	MeasuredEntity	1477	1492	18	fasting glucose	
S0006322312001096-1190	8	Quantity	1503	1504	19	L	
S0006322312001096-1190	9	Quantity	1508	1514	20	2-hour	
S0006322312001096-1190	10	Quantity	1532	1544	21	≥11.1 mmol/L	
S0006322312001096-1190	10	MeasuredEntity	1515	1531	22	postload glucose	
S0006322312001096-1190	11	Quantity	1704	1713	23	5 minutes	
S0006322312001096-1190	11	MeasuredEntity	1714	1718	24	rest	
