docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0165587612003680-998	1	Quantity	123	126	1	two	
S0165587612003680-998	1	MeasuredEntity	127	131	4	ears	
S0165587612003680-998	2	Quantity	196	208	2	at least one	
S0165587612003680-998	2	MeasuredEntity	209	212	5	ear	
S0165587612003680-998	3	Quantity	249	261	3	at least one	
S0165587612003680-998	3	MeasuredEntity	262	265	6	ear	
S0165587612003680-998	4	Quantity	403	408	7	54.3%	
S0165587612003680-998	4	MeasuredProperty	374	381	15	biofilm	
S0165587612003680-998	4	MeasuredEntity	395	401	17	adults	
S0165587612003680-998	5	Quantity	413	418	8	14.3%	
S0165587612003680-998	6	Quantity	420	425	9	82.9%	
S0165587612003680-998	7	Quantity	430	435	10	57.1%	
S0165587612003680-998	8	Quantity	441	446	11	67.9%	
S0165587612003680-998	9	Quantity	451	453	12	0%	
S0165587612003680-998	10	Quantity	567	571	18	0.02	
S0165587612003680-998	10	MeasuredProperty	563	564	19	p	
S0165587612003680-998	10	MeasuredEntity	543	562	20	Fisher's exact test	
