docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0927024813002420-975	1	Quantity	194	199	1	99.9%	
S0927024813002420-975	1	MeasuredProperty	200	204	2	pure	
S0927024813002420-975	1	MeasuredEntity	189	192	3	C60	
S0927024813002420-975	2	Quantity	407	413	4	7.5–80	
S0927024813002420-975	2	MeasuredEntity	414	429	6	DC Power Supply	
S0927024813002420-975	3	Quantity	453	458	5	8–300	
S0927024813002420-975	3	MeasuredEntity	459	474	7	DC Power Supply	
S0927024813002420-975	4	Quantity	535	547	8	∼1×10−5 Torr	
S0927024813002420-975	4	MeasuredProperty	528	534	10	vacuum	
S0927024813002420-975	4	MeasuredEntity	494	505	12	evaporation	
S0927024813002420-975	5	Quantity	568	577	9	300±15 °C	
S0927024813002420-975	5	MeasuredProperty	553	564	11	temperature	
S0927024813002420-975	6	Quantity	629	639	13	∼0.5–5 Å/s	
S0927024813002420-975	6	MeasuredProperty	594	598	14	rate	
S0927024813002420-975	6	MeasuredEntity	602	624	15	PTh and C60 deposition	
S0927024813002420-975	7	Quantity	717	728	16	∼1.5–3 Å/s.	
S0927024813002420-975	7	MeasuredProperty	678	698	20	average overall rate	
S0927024813002420-975	8	Quantity	1030	1049	17	20–25 monomer units	
S0927024813002420-975	8	MeasuredProperty	1000	1028	21	effective conjugation length	
S0927024813002420-975	8	MeasuredEntity	984	987	22	PTh	
S0927024813002420-975	9	Quantity	1051	1060	18	Eg≈2.0 eV	
S0927024813002420-975	10	Quantity	1084	1104	19	Mw~1500–2000 g mol−1	
