docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103512003995-2681	1	Quantity	199	202	1	5Rp	
S0019103512003995-2681	1	MeasuredProperty	183	195	6	cutoff level	
S0019103512003995-2681	1	MeasuredEntity	226	234	9	M7 model	
S0019103512003995-2681	2	Quantity	276	280	2	3.9%	
S0019103512003995-2681	2	MeasuredProperty	242	272	7	line-integrated transit depths	
S0019103512003995-2681	3	Quantity	282	284	3	8%	
S0019103512003995-2681	4	Quantity	290	294	4	5.8%	
S0019103512003995-2681	5	Quantity	367	370	5	40%	
S0019103512003995-2681	5	MeasuredProperty	385	389	8	Si2+	
S0019103512003995-2681	5	MeasuredEntity	374	381	10	silicon	
S0019103512003995-2681	6	Quantity	514	517	11	5Rp	
S0019103512003995-2681	6	MeasuredProperty	482	494	15	cutoff level	
S0019103512003995-2681	6	MeasuredEntity	502	510	17	C2 model	
S0019103512003995-2681	7	Quantity	549	553	12	3.2%	
S0019103512003995-2681	7	MeasuredProperty	531	545	16	transit depths	
S0019103512003995-2681	8	Quantity	555	559	13	6.7%	
S0019103512003995-2681	9	Quantity	565	569	14	4.6%	
S0019103512003995-2681	10	Quantity	831	837	18	8250 K	
S0019103512003995-2681	10	MeasuredProperty	811	827	19	mean temperature	
S0019103512003995-2681	10	MeasuredEntity	772	780	20	M7 model	
