docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103512003995-2737	1	Quantity	110	114	1	5–10	
S0019103512003995-2737	1	MeasuredProperty	115	123	3	stronger	
S0019103512003995-2737	1	MeasuredEntity	29	91	4	stellar XUV flux, or the corresponding alternative heat source	
S0019103512003995-2737	2	Quantity	182	206	2	between 8000 and 9000 K.	
S0019103512003995-2737	2	MeasuredEntity	165	181	5	mean temperature	
S0019103512003995-2737	3	Quantity	812	827	6	109–1010 kg s−1	
S0019103512003995-2737	3	MeasuredProperty	798	808	9	loss rates	
S0019103512003995-2737	3	MeasuredEntity	793	797	12	mass	
S0019103512003995-2737	4	Quantity	848	855	7	10–100%	
S0019103512003995-2737	4	MeasuredProperty	840	844	10	loss	
S0019103512003995-2737	4	MeasuredEntity	863	876	13	planet’s mass	
S0019103512003995-2737	5	Quantity	973	992	8	less than ∼10 times	
S0019103512003995-2737	5	MeasuredProperty	956	969	11	energy inputs	
S0019103512003995-2737	5	MeasuredEntity	997	1023	14	solar average on HD209458b	
