docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0378383911001669-2260	1	Quantity	47	50	1	two	
S0378383911001669-2260	1	MeasuredEntity	51	58	2	beaches	
S0378383911001669-2260	2	Quantity	377	395	3	1.3 mm and 8.4 mm,	
S0378383911001669-2260	2	MeasuredProperty	364	373	6	roughness	
S0378383911001669-2260	3	Quantity	445	462	4	approximately 50%	
S0378383911001669-2260	3	MeasuredEntity	428	441	7	rougher beach	
S0378383911001669-2260	4	Quantity	846	853	8	0.072 m	
S0378383911001669-2260	4	MeasuredEntity	842	843	9	x	
S0378383911001669-2260	5	Quantity	1006	1013	10	2.377 m	
S0378383911001669-2260	5	MeasuredEntity	1002	1003	12	x	
S0378383911001669-2260	6	Quantity	1063	1069	11	8.4 mm	
S0378383911001669-2260	6	MeasuredEntity	1070	1075	13	beach	
S0378383911001669-2260	7	Quantity	1544	1550	14	8.4 mm	
S0378383911001669-2260	7	MeasuredEntity	1551	1556	17	beach	
S0378383911001669-2260	8	Quantity	1588	1594	15	1.3 mm	
S0378383911001669-2260	8	MeasuredEntity	1595	1600	18	beach	
S0378383911001669-2260	9	Quantity	1633	1639	16	1.3 mm	
S0378383911001669-2260	9	MeasuredEntity	1640	1645	19	beach	
S0378383911001669-2260	10	Quantity	1705	1708	20	two	
S0378383911001669-2260	10	MeasuredEntity	1709	1738	21	lowest locations on the beach	
