docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0006322312001096-1230	1	Quantity	324	330	1	5-year	
S0006322312001096-1230	1	MeasuredEntity	331	342	8	data cycles	
S0006322312001096-1230	2	Quantity	344	349	2	12.1%	
S0006322312001096-1230	2	MeasuredEntity	353	386	9	participants without GHQ symptoms	
S0006322312001096-1230	3	Quantity	412	416	3	4.6%	
S0006322312001096-1230	3	MeasuredProperty	387	410	5	developed such symptoms	
S0006322312001096-1230	3	MeasuredEntity	420	459	10	those without CES-D depressive symptoms	
S0006322312001096-1230	4	Quantity	496	500	4	2.1%	
S0006322312001096-1230	4	MeasuredProperty	542	565	7	started such medication	
S0006322312001096-1230	4	MeasuredEntity	504	541	11	those not on antidepressant treatment	
S0006322312001096-1230	5	Quantity	597	601	12	5.4%	
S0006322312001096-1230	5	MeasuredProperty	602	632	14	used antidepressant medication	
S0006322312001096-1230	5	MeasuredEntity	574	595	15	cases of GHQ symptoms	
S0006322312001096-1230	6	Quantity	669	673	13	9.2%	
S0006322312001096-1230	6	MeasuredEntity	678	714	16	those with CES-D depressive symptoms	
S0006322312001096-1230	7	Quantity	751	756	17	47.4%	
S0006322312001096-1230	7	MeasuredProperty	757	791	20	also had CES-D depressive symptoms	
S0006322312001096-1230	7	MeasuredEntity	719	750	23	participants with GHQ symptoms,	
S0006322312001096-1230	8	Quantity	828	831	18	.64	
S0006322312001096-1230	8	MeasuredProperty	824	825	21	r	
S0006322312001096-1230	8	MeasuredEntity	793	823	24	Pearson correlation at phase 7	
S0006322312001096-1230	9	Quantity	835	841	19	< .001	
S0006322312001096-1230	9	MeasuredProperty	833	834	22	p	
S0006322312001096-1230	10	Quantity	907	912	25	59.9%	
S0006322312001096-1230	10	MeasuredProperty	913	934	26	also had GHQ symptoms	
S0006322312001096-1230	10	MeasuredEntity	862	905	27	participants with CES-D depressive symptoms	
