docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S2213158213000582-1340	1	Quantity	28	35	1	5–55 Hz	
S2213158213000582-1340	1	MeasuredEntity	36	51	2	bandpass filter	
S2213158213000582-1340	2	Quantity	99	108	3	30–130 ms	
S2213158213000582-1340	2	MeasuredProperty	81	98	4	examined activity	
S2213158213000582-1340	2	MeasuredEntity	65	80	5	VESTAL analyses	
S2213158213000582-1340	3	Quantity	298	304	6	95.81%	
S2213158213000582-1340	3	MeasuredProperty	225	259	8	average percent variance explained	
S2213158213000582-1340	3	MeasuredEntity	264	293	9	gradiometer data using VESTAL	
S2213158213000582-1340	4	Quantity	316	322	7	94.38%	
S2213158213000582-1340	5	Quantity	417	423	10	96.24%	
S2213158213000582-1340	5	MeasuredProperty	335	369	12	average percent variance explained	
S2213158213000582-1340	5	MeasuredEntity	374	404	13	magnetometer data using VESTAL	
S2213158213000582-1340	6	Quantity	435	441	11	93.17%	
S2213158213000582-1340	7	Quantity	542	546	16	1.16	
S2213158213000582-1340	8	Quantity	552	556	17	0.25	
S2213158213000582-1340	8	MeasuredProperty	548	549	20	p	
S2213158213000582-1340	8	MeasuredEntity	561	578	23	magnetometer data	
S2213158213000582-1340	9	Quantity	588	592	18	1.31	
S2213158213000582-1340	9	MeasuredProperty	580	585	21	t(39)	
S2213158213000582-1340	10	Quantity	598	602	19	0.20	
S2213158213000582-1340	10	MeasuredProperty	594	595	22	p	
