docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103512004009-5033	1	Quantity	45	55	1	near 1.4Rp	
S0019103512004009-5033	1	MeasuredProperty	9	19	2	transition	
S0019103512004009-5033	1	MeasuredEntity	4	8	3	H/H+	
S0019103512004009-5033	2	Quantity	174	179	4	2–3Rp	
S0019103512004009-5033	2	MeasuredProperty	147	157	5	transition	
S0019103512004009-5033	2	MeasuredEntity	142	146	6	H/H+	
S0019103512004009-5033	3	Quantity	380	387	7	30 nbar	
S0019103512004009-5033	3	MeasuredProperty	388	393	11	level	
S0019103512004009-5033	4	Quantity	413	419	8	3800 K	
S0019103512004009-5033	4	MeasuredEntity	401	409	12	C2 model	
S0019103512004009-5033	5	Quantity	428	435	9	1000 K.	
S0019103512004009-5033	6	Quantity	549	555	13	1 μbar	
S0019103512004009-5033	6	MeasuredProperty	544	546	15	p0	
S0019103512004009-5033	6	MeasuredEntity	530	540	17	MC09 model	
S0019103512004009-5033	7	Quantity	567	573	14	1300 K	
S0019103512004009-5033	7	MeasuredProperty	562	564	16	T0	
S0019103512004009-5033	8	Quantity	697	702	18	3.4Rp	
S0019103512004009-5033	8	MeasuredProperty	674	684	19	transition	
S0019103512004009-5033	8	MeasuredEntity	669	673	20	H/H+	
S0019103512004009-5033	9	Quantity	1026	1030	21	2–3%	
S0019103512004009-5033	9	MeasuredEntity	986	1009	22	H Lyman α transit depth	
